"","1","26","4294967295","56","61","56","61","1","1","0","天空與龍墜落。<LF>世界完結之日。"
"","1","26","4294967295","63","68","63","68","1","1","0","成為祭司的傀儡。<LF>網羅詛咒，保養容器。"
"","1","26","4294967295","70","75","70","75","1","1","0","只要這記憶還在，<LF>只要人們還抱持希望，<LF>便會展開爭奪肉體聖地的濺血戰爭吧。"
"","1","26","4294967295","77","82","77","82","1","1","0","愚蠢的人們啊。<LF>愚蠢的人們啊。<LF>愚蠢的人們啊。<LF><LF>愚蠢的容器啊。"
"","1","26","4294967295","84","89","84","89","1","1","0","一切淪為代價。<LF>一切淪為犧牲。"
"","1","26","4294967295","91","96","91","96","1","1","0","別讓人收回光。<LF>別讓人收回容器。<LF>別讓人收回未來。<LF>別讓人收回那個。"
"","1","26","4294967295","98","103","98","103","1","1","0","所有的光都是死亡誘惑。"
"1015","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","兩天後……"
"1016","1","26","4294967295","1.16","4.69","1.16","4.69","1","1","0","長期石化的凱寧的甦醒，"
"","1","26","4294967295","6.12","8.8","6.12","8.8","1","1","0","以及艾米爾的溫柔舉動，"
"","1","26","4294967295","10.25","15.12","10.25","15.12","1","1","0","都讓我們細細品味著重逢的喜悅。"
"","1","26","4294967295","16.76","22","16.76","22","1","1","0","……直到迪瓦菈小姐她們向我提出那件事。"
"1017","1","26","4294967295","2.39","6.6","2.39","6.6","1","1","0","……那天晚上，我無法入睡。"
"","1","26","4294967295","7.95","12.28","7.95","12.28","1","1","0","我第一次覺得迪瓦菈小姐很可恨，"
"","1","26","4294967295","13.65","17.64","13.65","17.64","1","1","0","並懷疑波波菈小姐是個冷血的人。"
"","1","26","4294967295","18.98","23.49","18.98","23.49","1","1","0","但我的這些情緒都沒有意義，"
"","1","26","4294967295","24.86","31.1","24.86","31.1","1","1","0","以村子為優先考量，讓她們只能說出那樣的結論。"
"","1","26","4294967295","32.4","37.5","32.4","37.5","1","1","0","為了保護村民，不讓他們受魔物驚嚇，她們才會那麼說。"
"","1","26","4294967295","38.9","41.9","38.9","41.9","1","1","0","…………"
"","1","26","4294967295","43.3","47.8","43.3","47.8","1","1","0","我沒辦法向迪瓦菈小姐跟波波菈小姐問罪。"
"","1","26","4294967295","49","53","49","53","1","1","0","因為從沒打算理解凱寧他們立場的我"
"","1","26","4294967295","54","58.3","54","58.3","1","1","0","跟她們同樣有罪……"
"1018","3","26","4294967295","0","3","0","3","2","2","0","「凱寧的夢　～日常～」"
"1019","3","26","4294967295","0","3","0","3","2","2","0","「凱寧的夢　～別離～」"
"1020","3","26","4294967295","0","3","0","3","2","2","0","「凱寧的夢　～邂逅～」"
"1021","3","26","4294967295","0","5","0","5","0.5","0.5","0","五年後"
"1022","1","26","4294967295","0","5","0","5","1","1","0","這世界是永劫回歸的容器世界。<LF>是這個世界為了逃避滅亡而呈現出的樣貌。"
"1023","1","26","4294967295","0","5","0","5","1","1","0","黑病，失落的命運。<LF>白書，偽造的真理。"
"1024","1","26","4294967295","0","5","0","5","1","1","0","召喚白色死亡的鹽之士兵。<LF>名為軍團，將世界封閉於幽暗之人。"
"1025","1","26","4294967295","0","5","0","5","1","1","0","龍之屍骸帶給世界死亡病症。<LF>龍之屍骸賦予世界魔力。"
"1026","1","26","4294967295","0","5","0","5","1","1","0","未來陷入黑色疾病。<LF>返回無靈魂的容器之旅。"
"1027","1","26","4294967295","0","5","0","5","1","1","0","災難將世界一分為二。<LF>沒有白天的世界與沒有夜晚的世界。"
"1028","1","26","4294967295","0","5","0","5","1","1","0","黑與白，十三之契約。<LF>容器外型超越時間與空間持續變動。"
"1029","1","26","4294967295","0","5","0","5","1","1","0","逐漸聽不見人們的歌聲。<LF>只聽見非人之物的嘶吼。"
"1030","1","26","4294967295","0","5","0","5","1","1","0","天空與龍墜落。<LF>世界完結之日。"
"1031","1","26","4294967295","0","5","0","5","1","1","0","成為祭司的傀儡。<LF>網羅詛咒，保養容器。"
"1032","1","26","4294967295","0","5","0","5","1","1","0","只要這記憶還在，<LF>只要人們還抱持希望，<LF>便會展開爭奪肉體聖地的濺血戰爭吧。"
"1033","1","26","4294967295","0","5","0","5","1","1","0","愚蠢的人們啊。<LF>愚蠢的人們啊。<LF>愚蠢的人們啊。<LF><LF>愚蠢的容器啊。"
"1034","1","26","4294967295","0","5","0","5","1","1","0","一切淪為代價。<LF>一切淪為犧牲。"
"1035","1","26","4294967295","0","5","0","5","1","1","0","別讓人收回光。<LF>別讓人收回容器。<LF>別讓人收回未來。<LF>別讓人收回那個。"
"1036","1","26","4294967295","0","5","0","5","1","1","0","所有的光都是死亡誘惑。"
"1037","4","26","4294967295","0","5","0","5","1","1","0","在不斷重複的世界裡作夢的容器。"
"","4","26","4294967295","6","11","6","11","1","1","0","直到醒來的那一天。"
"1038","3","26","4294967295","0","2","0","2","0.5","0.5","0","五分鐘後……"
"1039","3","26","4294967295","0","2","0","2","0.5","0.5","0","一小時後……"
"1040","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","一週後"
"1041","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","1","數日後"
"1042","3","26","4294967295","0","2","0","2","0.5","0.5","0","五分鐘後……"
"1043","3","26","4294967295","0","2","0","2","0.5","0.5","0","一小時後……"
"1044","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","一週後"
"1045","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","1","數日後"
"1046","2","26","4294967295","0","1.66","0","1.66","0.3","0.3","0","（少年尼爾）<LF>大家在嗎～？"
"","2","26","4294967295","2.03","2.85","2.03","3.8","0.3","0.3","0","（白書）<LF>我在。"
"","2","26","4294967295","2.9","4.06","3.8","5","0.3","0.3","0","（艾米爾）<LF>我在～！"
"","2","26","4294967295","4.33","4.85","5","6","0.3","0.3","0","（凱寧）<LF>嗯。"
"","2","26","4294967295","5.46","6.42","6","7","0.3","0.3","0","（少年尼爾）<LF>那麼……"
"","2","26","4294967295","8.1","12.5","10.1","14.3","0.3","0.3","0","（少年尼爾）<LF>各位遊玩本遊戲的玩家們……"
"","2","26","4294967295","13","16.8","16.1","17","0.3","0.3","0","請容我們獻上最深、最深的……"
"","2","26","4294967295","19.5","22.7","20.5","22.5","0.3","0.3","0","（青年尼爾）<LF>啊，悠娜！妳得躺著休息才行啊！"
"","2","26","4294967295","23.2","26.55","23.5","26.55","0.3","0.3","0","（悠娜）<LF>啊……是比較大的哥哥……"
"","2","26","4294967295","27.25","32.75","27.25","30.5","0.3","0.3","0","（悠娜）<LF>對不起，可是這次真的是最後一次機會了……"
"","2","26","4294967295","33.6","35.95","31.5","33.5","0.3","0.3","0","（波波菈）<LF>對啊，就通融一下吧。"
"","2","26","4294967295","36.620000000000004","39.5","34","38","0.3","0.3","0","（迪瓦菈）<LF>哥哥，這可是可愛妹妹的請求喔。"
"","2","26","4294967295","39.95","42.4","38","40.2","0.3","0.3","0","（青年尼爾）<LF>波波菈小姐和迪瓦菈小姐也來了啊！？"
"","2","26","4294967295","42.7","46.75","41","45","0.3","0.3","0","（杜蘭）<LF>哈哈哈哈哈哈！好像很有趣啊，凱寧！"
"","2","26","4294967295","46.9","48","45.3","47","0.3","0.3","0","（少年尼爾）<LF>咦？你、你是誰！？"
"","2","26","4294967295","48.53","52.55","49","51.7","0.3","0.3","0","（凱寧）<LF>杜蘭，快閉嘴，這樣會讓事情變得很複雜。"
"","2","26","4294967295","53.4","57.35","52.2","57.5","0.3","0.3","0","（白書）<LF>再拖下去沒完沒了，快點結束吧。"
"","2","26","4294967295","58","62.45","58.3","63.5","0.3","0.3","0","（艾米爾）<LF>哇～一想到要結束了……好捨不得喔。"
"","2","26","4294967295","62.900000000000006","68.88","64.5","68.88","0.3","0.3","0","（少年尼爾）<LF>但總是要道別的，而且我們一定還會再見面！"
"","2","26","4294967295","68.80999999999999","71.25","69","70.3","0.3","0.3","0","（艾米爾）<LF>咦？真的嗎？"
"","2","26","4294967295","72.21","75.15","71.8","74.8","0.3","0.3","0","（凱寧）<LF>我肚子餓了，快點做結吧。"
"","2","26","4294967295","75.76","77.47","75.76","78.5","0.3","0.3","0","（青年尼爾）<LF>……那麼就再說一次。"
"","2","26","4294967295","78.1","82.8","79.3","83.5","0.3","0.3","0","（少年尼爾）<LF>各位遊玩本遊戲的玩家們……"
"","2","26","4294967295","83.7","84.7","84.5","87.8","0.3","0.3","0",""
"","2","26","4294967295","84.91","91.2","88.7","91.2","0.3","0.3","0","（所有人）<LF>請容我們獻上最深、最深的感謝！"
"1047","3","26","4294967295","0","3","0","3","2","2","0","「艾米爾的夢　～失控～」"
"1048","3","26","4294967295","0","2","0","2","0.5","0.5","0","五分鐘後……"
"1049","3","26","4294967295","0","3","0","3","2","2","0","「艾米爾的夢　～約定～」"
"1050","3","26","4294967295","0","2","0","2","0.5","0.5","0","那一晚……"
"1051","1","26","4294967295","0","6.634","0.9","8.428","1","1","0","有蘋果料理和玫瑰花點綴餐桌，還有紅色的石頭……"
"","1","26","4294967295","7.774","12.96","9.175","15.899","1","1","0","在燭光的圍繞下，屋內充滿那對夫妻的歡笑聲。"
"","1","26","4294967295","14.074","16.3","17.4","22.337","1","1","0","一家和樂。"
"","1","26","4294967295","17.319","23.4","23.852","31.426","1","1","0","不習慣這種場合的心，有股安穩的感覺。"
"","1","26","4294967295","24.9","28.8","32.9","36.3","1","1","0","我以為自己已經忘記了……"
"","1","26","4294967295","30.3","36","37.7","47","1","1","0","為了模糊這股湧上來的情感，我讓自己的嘴裡塞滿食物。"
"1052","1","26","4294967295","10","35","10","35","1","1","0",""
"1053","3","26","4294967295","0","7","0","7","1","1","0","漂流的遇難船"
"1054","4","26","4294967295","0","3.5","0","3.5","1","1","0","真是要人照顧……"
"","4","26","4294967295","4.5","9.5","4.5","9.5","1","1","0","<LOST_NAME>，這就是那傢伙的名字。"
"","4","26","4294967295","10.5","14.5","10.5","14.5","1","1","0","別忘記囉……"
"1055","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","數日後"
""
